inventory_id,product_id,warehouse_id,stock,reorder_level,last_restock_date
6776,PROD16771,WH048,225.0,56,2023-05-17
6777,PROD11295,WH032,400.0,35,2025-06-13
6778,PROD07029,WH021,180.0,45,2025-10-19
6779,PROD02737,WH050,343.0,77,2024-10-18
6780,PROD10938,WH025,364.0,74,2023-11-28
6781,PROD05032,WH046,90.0,80,2025-08-20
6782,PROD12747,WH020,64.0,23,2025-03-24
6783,PROD00506,WH041,44.0,61,2024-09-03
6784,PROD16378,WH014,208.0,29,2025-07-03
6785,PROD04154,WH013,67.0,51,2022-05-22
6786,PROD12229,WH017,244.0,100,2025-01-25
6787,PROD09899,WH006,197.0,100,2024-09-05
6788,PROD01391,WH035,171.0,51,2022-10-05
6789,PROD06811,WH034,350.0,82,2022-09-10
6790,PROD05547,WH046,299.0,39,2022-05-27
6791,PROD01321,WH010,419.0,86,2023-08-06
6792,PROD03451,WH016,212.0,48,2024-10-16
6793,PROD02040,WH050,146.0,39,2025-05-26
6794,PROD17478,WH034,11.0,25,2022-03-01
6795,PROD05173,WH026,425.0,63,2023-05-19
6796,PROD10178,WH021,275.0,92,2025-11-28
6797,PROD03103,WH018,359.0,29,2023-03-01
6798,PROD08305,WH007,223.0,64,2025-05-12
6799,PROD00817,WH039,194.0,68,2025-06-08
6800,PROD04949,WH044,497.0,81,2025-01-01
6801,PROD10257,WH042,251.0,90,2023-02-18
6802,PROD11127,WH025,175.0,92,2022-05-27
6803,PROD07214,WH035,470.0,87,2022-10-13
6804,PROD19672,WH042,50.0,55,2025-09-28
6805,PROD15104,WH029,198.0,65,2022-12-02
6806,PROD19240,WH017,149.0,43,2024-06-01
6807,PROD06107,WH043,448.0,48,2024-01-26
6808,PROD19879,WH015,73.0,82,2023-01-10
6809,PROD07043,WH047,482.0,64,2023-03-28
6810,PROD16699,WH001,486.0,66,2025-10-09
6811,PROD18687,WH047,476.0,69,2025-06-10
6812,PROD16374,WH025,133.0,87,2024-06-22
6813,PROD01539,WH048,301.0,74,2022-11-24
6814,PROD07517,WH005,416.0,93,2023-08-13
6815,PROD09700,WH040,61.0,22,2023-09-21
6816,PROD11333,WH040,70.0,60,2022-01-12
6817,PROD00284,WH022,66.0,92,2024-05-07
6818,PROD14886,WH010,273.0,62,2022-08-13
6819,PROD01054,WH029,344.0,26,2024-05-13
6820,PROD06552,WH021,229.0,73,2025-12-27
6821,PROD18027,WH004,305.0,49,2023-10-17
6822,PROD17546,WH014,225.0,94,2023-03-18
6823,PROD10902,WH045,449.0,54,2022-10-11
6824,PROD08138,WH044,294.0,34,2023-09-09
6825,PROD05912,WH043,336.0,67,2022-01-09
6826,PROD16017,WH013,403.0,45,2023-08-23
6827,PROD05396,WH026,281.0,20,2023-08-11
6828,PROD15672,WH001,370.0,92,2024-08-07
6829,PROD17432,WH016,59.0,86,2023-08-20
6830,PROD03209,WH026,12.0,46,2023-04-17
6831,PROD11364,WH037,68.0,31,2023-08-23
6832,PROD09104,WH041,348.0,38,2023-05-13
6833,PROD02454,WH038,330.0,39,2025-11-21
6834,PROD09955,WH002,357.0,54,2023-10-11
6835,PROD10393,WH023,472.0,70,2024-09-26
6836,PROD16575,WH008,373.0,76,2022-01-25
6837,PROD17959,WH034,208.0,100,2023-03-26
6838,PROD00317,WH039,441.0,86,2024-05-23
6839,PROD12939,WH032,57.0,28,2022-10-11
6840,PROD08380,WH006,420.0,26,2025-10-16
6841,PROD09745,WH048,257.0,54,2022-09-17
6842,PROD02595,WH029,129.0,89,2023-02-21
6843,PROD13178,WH021,108.0,74,2024-07-13
6844,PROD00154,WH010,11.0,85,2022-12-07
6845,PROD13141,WH003,207.0,83,2025-07-30
6846,PROD04353,WH011,105.0,68,2022-01-18
6847,PROD07321,WH040,346.0,52,2025-05-27
6848,PROD10461,WH031,448.0,96,2022-09-30
6849,PROD02027,WH041,189.0,73,2023-07-28
6850,PROD17483,WH023,426.0,26,2022-08-21
6851,PROD08661,WH013,133.0,99,2024-01-27
6852,PROD11287,WH002,476.0,47,2024-02-06
6853,PROD19238,WH029,334.0,20,2022-06-08
6854,PROD02954,WH046,149.0,70,2022-08-13
6855,PROD10704,WH046,402.0,87,2025-11-16
6856,PROD06614,WH030,449.0,26,2023-03-20
6857,PROD15039,WH019,260.0,93,2025-08-01
6858,PROD11683,WH048,130.0,28,2022-05-06
6859,PROD11231,WH014,139.0,50,2022-05-11
6860,PROD01795,WH017,197.0,85,2023-11-28
6861,PROD16878,WH045,109.0,62,2023-01-27
6862,PROD16238,WH040,335.0,33,2023-07-17
6863,PROD18127,WH036,111.0,81,2023-09-28
6864,PROD10069,WH047,180.0,84,2022-04-13
6865,PROD00312,WH033,319.0,21,2022-07-31
6866,PROD17465,WH037,476.0,60,2024-02-21
6867,PROD11231,WH038,56.0,82,2024-07-12
6868,PROD19169,WH007,18.0,31,2025-05-30
6869,PROD06827,WH013,454.0,79,2025-09-07
6870,PROD09536,WH017,459.0,97,2024-12-15
6871,PROD05451,WH036,360.0,46,2024-09-17
6872,PROD01990,WH031,47.0,33,2024-01-20
6873,PROD19751,WH010,217.0,86,2024-05-15
6874,PROD01573,WH050,291.0,93,2024-08-20
6875,PROD03210,WH038,182.0,94,2025-12-30
6876,PROD19086,WH034,339.0,45,2022-11-24
6877,PROD19109,WH020,243.0,25,2023-10-20
6878,PROD03169,WH046,496.0,88,2023-03-01
6879,PROD06907,WH034,130.0,65,2025-08-11
6880,PROD06853,WH020,301.0,64,2024-05-14
6881,PROD03542,WH038,361.0,39,2025-01-22
6882,PROD01076,WH018,186.0,50,2023-05-22
6883,PROD10113,WH036,303.0,85,2022-12-01
6884,PROD17018,WH031,198.0,71,2025-09-12
6885,PROD07306,WH042,239.0,81,2023-11-18
6886,PROD13966,WH033,34.0,62,2025-01-09
6887,PROD05897,WH031,219.0,90,2024-09-20
6888,PROD16372,WH035,2.0,45,2022-01-14
6889,PROD01684,WH043,263.0,63,2023-02-23
6890,PROD02821,WH029,236.0,42,2024-09-07
6891,PROD16814,WH031,303.0,91,2025-08-18
6892,PROD17862,WH007,162.0,28,2025-07-30
6893,PROD05132,WH015,378.0,27,2022-12-04
6894,PROD07632,WH044,447.0,86,2024-01-30
6895,PROD06108,WH031,54.0,50,2022-01-10
6896,PROD10776,WH026,418.0,44,2022-01-16
6897,PROD18853,WH002,473.0,80,2022-09-14
6898,PROD03985,WH040,233.0,48,2025-02-11
6899,PROD00264,WH012,406.0,80,2024-08-18
6900,PROD08636,WH018,486.0,34,2022-09-05
6901,PROD09448,WH048,71.0,60,2022-09-20
6902,PROD00871,WH036,258.0,69,2023-02-11
6903,PROD06384,WH008,308.0,27,2022-01-18
6904,PROD06090,WH050,74.0,29,2022-04-09
6905,PROD10109,WH023,439.0,55,2022-10-16
6906,PROD18431,WH048,345.0,57,2024-09-28
6907,PROD18124,WH045,493.0,26,2023-12-16
6908,PROD05571,WH039,420.0,77,2024-08-19
6909,PROD04597,WH021,316.0,74,2022-09-04
6910,PROD14423,WH022,323.0,80,2022-08-10
6911,PROD12211,WH016,363.0,98,2024-06-08
6912,PROD09958,WH008,204.0,71,2024-07-21
6913,PROD15734,WH048,20.0,97,2025-06-02
6914,PROD08187,WH037,437.0,50,2023-02-03
6915,PROD04963,WH008,136.0,22,2022-02-05
6916,PROD04424,WH013,82.0,56,2032-05-01
6917,PROD05323,WH045,364.0,66,2023-02-06
6918,PROD03122,WH014,102.0,43,2022-09-18
6919,PROD03211,WH022,38.0,53,2023-05-15
6920,PROD10422,WH026,10.0,66,2025-11-20
6921,PROD18231,WH012,343.0,51,2024-05-12
6922,PROD04414,WH021,58.0,62,2024-10-06
6923,PROD16390,WH027,42.0,62,2022-03-18
6924,PROD00730,WH033,35.0,70,2025-12-22
6925,PROD04468,WH025,4.0,23,2024-10-29
6926,PROD14552,WH023,106.0,53,2024-08-17
6927,PROD11402,WH003,233.0,91,2023-02-21
6928,PROD17286,WH047,147.0,84,2024-10-21
6929,PROD16838,WH046,251.0,31,2025-05-14
6930,PROD08444,WH042,145.0,93,2024-04-05
6931,PROD04007,WH002,,52,2024-02-27
6932,PROD08157,WH023,258.0,72,2025-07-21
6933,PROD06379,WH039,145.0,50,2022-11-16
6934,PROD01454,WH035,46.0,83,2025-11-19
6935,PROD14655,WH029,336.0,72,2024-05-16
6936,PROD06214,WH013,398.0,86,2022-10-18
6937,PROD14336,WH017,275.0,62,2023-06-25
6938,PROD17845,WH031,368.0,83,2025-10-03
6939,PROD06330,WH048,1.0,25,2022-03-12
6940,PROD18152,WH006,279.0,70,2025-09-22
6941,PROD04179,WH050,155.0,68,2022-02-05
6942,PROD16828,WH050,301.0,23,2025-02-19
6943,PROD13794,WH005,106.0,38,2024-10-11
6944,PROD16578,WH017,488.0,45,2022-04-27
6945,PROD10754,WH018,163.0,73,2025-09-04
6946,PROD17701,WH010,306.0,45,2022-01-27
6947,PROD18806,WH014,29.0,24,2025-04-21
6948,PROD00218,WH037,420.0,96,2025-04-20
6949,PROD15959,WH020,283.0,76,2024-12-03
6950,PROD18284,WH019,1.0,59,2024-12-24
6951,PROD06513,WH004,269.0,49,2023-11-19
6952,PROD06072,WH020,171.0,89,2025-05-14
6953,PROD05536,WH014,349.0,26,2025-06-27
6954,PROD05951,WH014,472.0,53,2025-12-17
6955,PROD07295,WH040,227.0,73,2024-05-19
6956,PROD11431,WH018,394.0,73,2024-03-17
6957,PROD15240,WH030,469.0,23,2024-11-14
6958,PROD10318,WH044,70.0,74,2024-11-30
6959,PROD19695,WH046,436.0,93,2023-09-13
6960,PROD01874,WH011,131.0,78,2022-01-08
6961,PROD01223,WH023,112.0,29,2022-06-30
6962,PROD18680,WH046,348.0,90,2023-03-11
6963,PROD05622,WH032,441.0,98,2024-06-05
6964,PROD07958,WH034,309.0,77,2025-06-21
6965,PROD05521,WH048,71.0,32,2025-02-16
6966,PROD09511,WH027,382.0,59,2022-10-14
6967,PROD06450,WH003,119.0,80,2024-04-15
6968,PROD10703,WH036,14.0,33,2024-04-10
6969,PROD06328,WH031,245.0,32,2024-11-08
6970,PROD06624,WH012,203.0,36,2025-09-09
6971,PROD18129,WH030,414.0,47,2024-04-17
6972,PROD14158,WH031,278.0,87,2025-09-23
6973,PROD09121,WH006,44.0,70,2025-08-03
6974,PROD13461,WH026,473.0,71,2022-12-19
6975,PROD13457,WH031,94.0,74,2024-06-04
6976,PROD01367,WH038,263.0,85,2022-01-23
6977,PROD16078,WH011,352.0,44,2024-07-05
6978,PROD03986,WH050,486.0,70,2023-10-28
6979,PROD05432,WH004,281.0,97,2025-10-16
6980,PROD16155,WH003,0.0,79,2023-08-20
6981,PROD05300,WH022,123.0,60,2025-03-04
6982,PROD05662,WH042,69.0,61,2023-12-01
6983,PROD14331,WH012,238.0,39,2024-06-07
6984,PROD02318,WH003,428.0,83,2024-02-18
6985,PROD05915,WH006,281.0,44,2025-02-14
6986,PROD15023,WH018,272.0,23,2023-10-12
6987,PROD15677,WH020,470.0,57,2022-09-13
6988,PROD16038,WH042,456.0,69,2023-11-07
6989,PROD11875,WH041,298.0,44,2025-03-16
6990,PROD18123,WH029,71.0,95,2023-12-23
6991,PROD08964,WH046,410.0,31,2024-12-30
6992,PROD09303,WH038,41.0,34,2023-09-24
6993,PROD07270,WH031,20.0,27,2025-08-27
6994,PROD03678,WH008,22.0,20,2025-05-20
6995,PROD11833,WH007,138.0,96,2025-12-12
6996,PROD05895,WH037,485.0,77,2025-02-23
6997,PROD12193,WH046,,79,2022-04-12
6998,PROD14905,WH036,8.0,38,2025-04-22
6999,PROD03954,WH006,63.0,33,2022-11-04
7000,PROD15815,WH040,6.0,28,2025-08-11
7001,PROD18592,WH017,427.0,100,2022-03-15
7002,PROD15408,WH005,87.0,93,2022-02-17
7003,PROD11306,WH024,329.0,96,2023-12-07
7004,PROD16607,WH004,82.0,49,2023-01-23
7005,PROD06231,WH003,107.0,35,2025-07-22
7006,PROD16171,WH006,196.0,41,2022-03-27
7007,PROD08350,WH043,487.0,83,2025-08-01
7008,PROD12084,WH006,481.0,37,2023-06-20
7009,PROD13785,WH010,333.0,74,2022-10-12
7010,PROD11878,WH011,412.0,93,2024-07-13
7011,PROD00121,WH018,240.0,56,2022-02-20
7012,PROD14540,WH001,452.0,31,2025-08-07
7013,PROD04409,WH028,200.0,96,2024-01-23
7014,PROD03277,WH045,397.0,83,2023-06-08
7015,PROD06468,WH019,194.0,89,2024-10-06
7016,PROD00773,WH016,330.0,58,2023-06-03
7017,PROD03800,WH009,130.0,62,2022-05-15
7018,PROD04375,WH010,335.0,74,2025-01-29
7019,PROD10488,WH024,421.0,73,2023-12-26
7020,PROD04558,WH034,341.0,54,2024-11-03
7021,PROD03744,WH043,151.0,91,2023-04-14
7022,PROD17867,WH036,5000.0,74,2025-07-14
7023,PROD04155,WH039,213.0,83,2023-03-19
7024,PROD05015,WH017,424.0,58,2024-11-26
7025,PROD14385,WH018,78.0,23,2025-09-19
7026,PROD06125,WH012,186.0,87,2024-08-22
7027,PROD15829,WH049,461.0,97,2023-08-19
7028,PROD02656,WH031,395.0,72,2025-06-03
7029,PROD01240,WH035,336.0,52,2023-09-08
7030,PROD16125,WH019,220.0,96,2025-11-15
7031,PROD07757,WH030,16.0,65,2022-02-18
7032,PROD00880,WH047,409.0,27,2024-01-10
7033,PROD02268,WH003,,88,2023-07-06
7034,PROD10013,WH026,,21,2022-04-15
7035,PROD05954,WH034,143.0,42,2025-05-20
7036,PROD06119,WH002,23.0,79,2024-07-04
7037,PROD03539,WH018,250.0,38,2025-04-23
7038,PROD12289,WH005,325.0,64,2025-09-27
7039,PROD12103,WH018,287.0,23,2022-05-10
7040,PROD06469,WH044,171.0,91,2023-12-21
7041,PROD16324,WH046,19.0,36,2025-11-12
7042,PROD03051,WH028,175.0,22,2025-09-09
7043,PROD09314,WH041,48.0,59,2023-03-06
7044,PROD08291,WH009,452.0,28,2022-10-13
7045,PROD02932,WH003,135.0,49,2023-04-04
7046,PROD10670,WH014,439.0,62,2023-01-21
7047,PROD06914,WH015,369.0,32,2022-08-17
7048,PROD12848,WH018,336.0,65,2025-03-25
7049,PROD16948,WH005,444.0,41,2024-04-01
7050,PROD04701,WH004,453.0,78,2023-06-26
7051,PROD09333,WH041,222.0,68,2023-01-11
7052,PROD07904,WH027,354.0,26,2024-12-08
7053,PROD00121,WH001,114.0,87,2023-01-30
7054,PROD14110,WH023,346.0,64,2023-12-15
7055,PROD00850,WH046,488.0,30,2023-06-16
7056,PROD07350,WH033,408.0,97,2025-07-05
7057,PROD09211,WH022,118.0,61,2022-07-12
7058,PROD00708,WH012,340.0,58,2023-12-06
7059,PROD15887,WH047,386.0,48,2025-11-11
7060,PROD15967,WH011,16.0,73,2022-10-05
7061,PROD05044,WH004,278.0,33,2024-05-01
7062,PROD08746,WH034,126.0,76,2023-05-28
7063,PROD05172,WH042,431.0,37,2022-06-27
7064,PROD18215,WH040,243.0,67,2024-05-16
7065,PROD01809,WH021,217.0,52,2022-07-27
7066,PROD00933,WH021,217.0,23,2024-11-18
7067,PROD00044,WH037,60.0,85,2025-09-03
7068,PROD08463,WH017,81.0,21,2025-04-21
7069,PROD16803,WH031,292.0,49,2022-06-21
7070,PROD09147,WH040,220.0,50,2022-02-11
7071,PROD00409,WH014,306.0,63,2022-06-01
7072,PROD15102,WH018,252.0,27,2023-09-29
7073,PROD09725,WH033,364.0,62,2025-06-14
7074,PROD06091,WH030,73.0,36,2025-10-18
7075,PROD10931,WH038,116.0,32,2022-12-21
7076,PROD04123,WH005,400.0,49,2024-12-23
7077,PROD18465,WH037,490.0,24,2023-09-24
7078,PROD12817,WH046,435.0,31,2025-09-08
7079,PROD12297,WH036,77.0,27,2022-10-25
7080,PROD09248,WH003,417.0,51,2024-03-31
7081,PROD16437,WH016,23.0,38,2025-02-06
7082,PROD06533,WH043,369.0,50,2022-08-08
7083,PROD18471,WH007,67.0,80,2024-01-11
7084,PROD17971,WH038,193.0,79,2023-01-14
7085,PROD17083,WH014,32.0,34,2023-11-10
7086,PROD03203,WH022,12.0,56,2025-07-11
7087,PROD08545,WH034,458.0,30,2024-12-03
7088,PROD00246,WH036,153.0,51,2024-06-11
7089,PROD10308,WH009,468.0,30,2022-03-20
7090,PROD11141,WH024,299.0,81,2024-09-17
7091,PROD04270,WH045,328.0,33,2023-10-19
7092,PROD19497,WH025,75.0,94,2022-08-23
7093,PROD18964,WH003,64.0,69,2023-11-27
7094,PROD08586,WH038,109.0,40,2024-11-08
7095,PROD10929,WH040,218.0,38,2025-11-04
7096,PROD19037,WH018,27.0,84,2024-09-28
7097,PROD16757,WH029,316.0,39,2022-11-17
7098,PROD05380,WH022,281.0,51,2024-03-24
7099,PROD13998,WH020,402.0,61,2024-06-25
7100,PROD04317,WH045,235.0,75,2024-09-18
7101,PROD12201,WH008,13.0,65,2022-10-08
7102,PROD08602,WH049,349.0,77,2024-09-25
7103,PROD09721,WH038,329.0,57,2023-12-11
7104,PROD13117,WH018,316.0,30,2024-02-04
7105,PROD16426,WH014,130.0,55,2023-10-13
7106,PROD12031,WH032,414.0,42,2022-01-13
7107,PROD09920,WH008,330.0,68,2024-12-02
7108,PROD10664,WH041,253.0,91,2025-06-09
7109,PROD03586,WH035,381.0,59,2025-07-30
7110,PROD13304,WH014,87.0,96,2023-10-10
7111,PROD08329,WH017,231.0,70,2022-04-07
7112,PROD15296,WH036,398.0,26,2023-07-12
7113,PROD19473,WH003,399.0,46,2023-07-14
7114,PROD01481,WH045,353.0,78,2025-10-23
7115,PROD01260,WH028,320.0,28,2025-01-03
7116,PROD15196,WH042,22.0,29,2023-05-14
7117,PROD00594,WH024,67.0,77,2022-12-20
7118,PROD14439,WH014,446.0,60,2022-07-25
7119,PROD02656,WH018,143.0,68,2022-05-04
7120,PROD13767,WH030,158.0,40,2022-11-01
7121,PROD00386,WH042,120.0,88,2025-09-08
7122,PROD15998,WH031,185.0,50,2022-12-22
7123,PROD15994,WH008,281.0,45,2025-11-04
7124,PROD04732,WH021,344.0,69,2024-12-07
7125,PROD02996,WH019,399.0,72,2023-04-01
7126,PROD12679,WH040,4.0,50,2025-01-05
7127,PROD06083,WH045,341.0,31,2025-08-21
7128,PROD18050,WH018,377.0,68,2025-05-14
7129,PROD18224,WH026,383.0,85,2025-04-28
7130,PROD06033,WH036,248.0,74,2024-09-14
7131,PROD07299,WH033,21.0,22,2023-12-26
7132,PROD02235,WH050,131.0,32,2022-04-14
7133,PROD05044,WH032,233.0,34,2024-06-07
7134,PROD05768,WH005,287.0,66,2022-02-26
7135,PROD16301,WH040,310.0,61,2022-08-02
7136,PROD01584,WH035,234.0,20,2024-12-19
7137,PROD11561,WH050,391.0,34,2025-04-11
7138,PROD03510,WH014,135.0,58,2024-01-11
7139,PROD10355,WH016,215.0,97,2024-08-25
7140,PROD15690,WH014,202.0,64,2023-11-25
7141,PROD18507,WH029,58.0,96,2023-01-17
7142,PROD04536,WH031,255.0,30,2023-04-29
7143,PROD19809,WH038,375.0,34,2025-11-10
7144,PROD10532,WH049,212.0,38,2024-05-21
7145,PROD06794,WH022,181.0,71,2022-08-07
7146,PROD16967,WH018,205.0,68,2024-06-21
7147,PROD11167,WH009,481.0,23,2024-02-02
7148,PROD06750,WH001,106.0,78,2022-07-21
7149,PROD04991,WH030,433.0,87,2024-09-05
7150,PROD17136,WH029,23.0,41,2022-10-14
7151,PROD08938,WH045,335.0,56,2025-09-28
7152,PROD16296,WH020,154.0,58,2024-03-11
7153,PROD07526,WH004,253.0,74,2023-02-24
7154,PROD19621,WH032,151.0,34,2022-05-27
7155,PROD02655,WH025,-10.0,32,2025-11-02
7156,PROD00416,WH004,320.0,33,2024-02-07
7157,PROD18087,WH048,261.0,49,2022-08-19
7158,PROD10894,WH017,272.0,73,2023-03-01
7159,PROD19524,WH007,245.0,23,2023-05-28
7160,PROD07195,WH047,193.0,88,2025-03-03
7161,PROD06311,WH022,261.0,81,2022-02-14
7162,PROD17988,WH010,282.0,91,2023-04-19
7163,PROD04528,WH006,142.0,89,2023-03-27
7164,PROD17484,WH045,308.0,49,2024-04-02
7165,PROD16259,WH011,431.0,30,2023-12-07
7166,PROD02712,WH004,382.0,38,2025-12-18
7167,PROD07115,WH027,338.0,41,2024-09-15
7168,PROD09539,WH010,168.0,96,2023-04-02
7169,PROD06858,WH020,22.0,53,2022-04-13
7170,PROD15056,WH018,479.0,38,2025-03-31
7171,PROD13837,WH050,278.0,77,2022-12-15
7172,PROD15937,WH049,80.0,55,2024-09-09
7173,PROD13288,WH037,98.0,22,2022-06-29
7174,PROD18545,WH027,228.0,94,2024-03-31
7175,PROD06665,WH039,423.0,81,2023-11-17
7176,PROD09664,WH037,313.0,86,2025-09-05
7177,PROD18893,WH040,295.0,81,2023-08-07
7178,PROD03073,WH014,229.0,99,2025-05-14
7179,PROD05346,WH047,82.0,37,2022-08-07
7180,PROD11414,WH027,56.0,55,2025-01-23
7181,PROD15183,WH043,171.0,73,2023-12-30
7182,PROD01117,WH018,48.0,90,2025-06-23
7183,PROD11640,WH024,52.0,21,2024-06-05
7184,PROD12839,WH001,108.0,100,2025-11-03
7185,PROD18701,WH025,441.0,51,2022-07-13
7186,PROD05500,WH034,424.0,32,2022-12-11
7187,PROD04361,WH026,489.0,66,2023-12-23
7188,PROD06579,WH029,91.0,73,2022-07-31
7189,PROD00241,WH003,156.0,97,2024-04-20
7190,PROD09976,WH001,467.0,91,2024-11-04
7191,PROD10447,WH050,293.0,47,2024-12-12
7192,PROD03267,WH036,297.0,94,2022-04-20
7193,PROD17001,WH037,500.0,41,2025-11-29
7194,PROD08035,WH027,390.0,46,2025-08-09
7195,PROD14184,WH001,39.0,74,2024-10-08
7196,PROD11421,WH034,407.0,41,2022-08-24
7197,PROD17945,WH009,410.0,44,2024-05-13
7198,PROD05204,WH015,428.0,50,2022-06-07
7199,PROD02822,WH014,440.0,87,2023-11-06
7200,PROD01619,WH022,18.0,25,2023-09-28
7201,PROD00570,WH040,28.0,51,2024-09-02
7202,PROD07949,WH003,182.0,57,2024-01-31
7203,PROD10718,WH008,170.0,84,2023-04-06
7204,PROD06778,WH011,215.0,50,2025-10-24
7205,PROD00418,WH022,280.0,35,2022-11-10
7206,PROD00337,WH039,142.0,47,2025-05-21
7207,PROD04515,WH013,466.0,61,2023-12-02
7208,PROD16239,WH038,414.0,54,2022-05-23
7209,PROD17020,WH011,378.0,43,2023-10-23
7210,PROD13179,WH020,322.0,52,2024-10-07
7211,PROD07133,WH023,96.0,71,2022-03-18
7212,PROD02217,WH011,277.0,70,2023-04-23
7213,PROD10875,WH003,133.0,65,2023-06-13
7214,PROD02067,WH029,106.0,91,2023-05-31
7215,PROD11644,WH009,48.0,60,2024-03-08
7216,PROD05804,WH008,26.0,97,2023-05-12
7217,PROD02335,WH008,410.0,80,2025-05-09
7218,PROD02893,WH037,338.0,63,2025-06-27
7219,PROD02271,WH036,300.0,74,2025-11-25
7220,PROD07839,WH016,451.0,94,2025-01-07
7221,PROD11555,WH044,322.0,55,2022-03-07
7222,PROD03217,WH018,312.0,97,2022-12-27
7223,PROD10820,WH026,247.0,44,2023-11-05
7224,PROD05459,WH025,205.0,85,2022-05-12
7225,PROD00559,WH035,110.0,99,2024-08-21
7226,PROD06836,WH031,231.0,23,2024-09-06
7227,PROD01277,WH027,245.0,48,2025-12-18
7228,PROD06093,WH032,361.0,43,2023-09-18
7229,PROD15395,WH036,87.0,41,2023-07-08
7230,PROD16329,WH011,315.0,87,2023-04-16
7231,PROD12052,WH025,344.0,51,2023-01-14
7232,PROD13074,WH031,160.0,59,2022-01-30
7233,PROD00554,WH030,51.0,59,2023-08-18
7234,PROD15288,WH031,151.0,90,2023-07-09
7235,PROD11156,WH024,342.0,23,2022-11-19
7236,PROD14954,WH018,,67,2022-01-15
7237,PROD13404,WH028,224.0,72,2023-12-20
7238,PROD06419,WH027,342.0,85,2024-05-22
7239,PROD12078,WH046,213.0,55,2022-01-17
7240,PROD18024,WH048,52.0,59,2024-10-10
7241,PROD12782,WH034,317.0,89,2025-06-23
7242,PROD09316,WH034,239.0,24,2023-10-18
7243,PROD03183,WH040,325.0,37,2023-09-07
7244,PROD11177,WH050,350.0,99,2022-04-25
7245,PROD01519,WH029,91.0,69,2022-06-05
7246,PROD15572,WH006,329.0,45,2023-10-14
7247,PROD05667,WH047,315.0,54,2023-01-07
7248,PROD03187,WH022,89.0,24,2025-07-22
7249,PROD01819,WH018,245.0,68,2025-12-27
7250,PROD07646,WH031,298.0,74,2025-05-13
7251,PROD04281,WH008,85.0,92,2023-12-12
7252,PROD18501,WH009,275.0,69,2022-07-11
7253,PROD19778,WH007,47.0,28,2025-07-04
7254,PROD02015,WH043,386.0,44,2025-05-31
7255,PROD05169,WH040,318.0,49,2023-09-18
7256,PROD15294,WH005,334.0,100,2022-11-01
7257,PROD17491,WH032,193.0,74,2025-10-11
7258,PROD18799,WH049,381.0,44,2032-05-01
7259,PROD08858,WH034,103.0,58,2025-10-13
7260,PROD09969,WH030,309.0,49,2023-05-03
7261,PROD09799,WH035,241.0,67,2022-07-29
7262,PROD09715,WH010,223.0,98,2023-06-06
7263,PROD16138,WH049,222.0,66,2023-08-13
7264,PROD04994,WH048,127.0,91,2022-12-28
7265,PROD10025,WH014,483.0,37,2025-02-09
7266,PROD06500,WH046,10.0,77,2023-07-05
7267,PROD15577,WH046,420.0,22,2025-03-28
7268,PROD17898,WH031,498.0,91,2025-07-21
7269,PROD05687,WH015,318.0,67,2025-05-31
7270,PROD04748,WH012,431.0,100,2022-01-17
7271,PROD18183,WH002,218.0,97,2024-05-14
7272,PROD00673,WH047,107.0,61,2025-05-15
7273,PROD04692,WH040,441.0,80,2024-04-09
7274,PROD16693,WH033,132.0,78,2022-09-13
7275,PROD00594,WH037,103.0,20,2022-03-19
7276,PROD04977,WH015,301.0,63,2023-07-16
7277,PROD11760,WH041,260.0,78,2023-03-11
7278,PROD12957,WH048,378.0,98,2025-08-14
7279,PROD06728,WH024,193.0,86,2024-06-07
7280,PROD06916,WH038,301.0,88,2025-06-05
7281,PROD14296,WH007,233.0,22,2024-04-16
7282,PROD16996,WH026,358.0,22,2024-06-06
7283,PROD19097,WH014,43.0,53,2025-06-26
7284,PROD12071,WH050,41.0,23,2023-03-17
7285,PROD10208,WH007,407.0,77,2022-07-30
7286,PROD03741,WH017,245.0,65,2024-05-07
7287,PROD05651,WH019,166.0,20,2025-08-29
7288,PROD13839,WH020,277.0,84,2024-05-15
7289,PROD18907,WH045,49.0,69,2024-10-03
7290,PROD14957,WH007,288.0,43,2023-02-23
7291,PROD08905,WH011,106.0,67,2025-06-04
7292,PROD09212,WH002,264.0,61,2022-02-08
7293,PROD01111,WH047,388.0,22,2025-08-15
7294,PROD08420,WH043,209.0,72,2025-12-19
7295,PROD04854,WH043,485.0,49,2024-09-19
7296,PROD03191,WH028,23.0,37,2025-12-29
7297,PROD19162,WH004,407.0,91,2024-06-09
7298,PROD08622,WH012,425.0,88,2025-04-18
7299,PROD19841,WH046,410.0,77,2022-09-12
7300,PROD13739,WH033,432.0,36,2023-11-08
7301,PROD19744,WH045,439.0,50,2025-01-08
7302,PROD08164,WH023,251.0,74,2022-12-20
7303,PROD10751,WH040,154.0,85,2022-05-27
7304,PROD16197,WH021,387.0,51,2024-11-25
7305,PROD19775,WH002,125.0,72,2025-02-19
7306,PROD01322,WH024,197.0,45,2023-10-24
7307,PROD03552,WH046,113.0,22,2022-06-23
7308,PROD18170,WH008,40.0,38,2024-06-18
7309,PROD00393,WH002,193.0,96,2023-11-14
7310,PROD13078,WH015,312.0,46,2022-01-04
7311,PROD11508,WH036,471.0,84,2024-01-26
7312,PROD06253,WH023,250.0,78,2023-12-19
