return_id,order_id,return_reason,return_date,refund_amount
4670,134362,Wrong Product,2024-05-18,9481.4
4671,80664,Defective Item,2022-07-19,59973.72
4672,192062,Damaged Product,2023-07-15,145094.41
4673,193676,Quality Issue,2025-08-28,45797.28
4674,126825,Defective Item,2024-08-24,123640.99
4675,149969,Changed Mind,2025-01-12,117012.4
4676,148485,Size Issue,2022-08-09,102417.61
4677,60365,Changed Mind,2023-04-04,40723.4
4678,8628,Size Issue,2023-05-28,64026.43
4679,132791,Defective Item,2024-04-23,18047.18
4680,26228,Wrong Product,2023-11-07,43440.24
4681,23536,Changed Mind,2024-03-28,58989.77
4682,84505,Late Delivery,2023-06-20,54790.73
4683,69821,Changed Mind,2023-08-04,46565.03
4684,59607,Late Delivery,2025-08-26,63244.71
4685,147813,Defective Item,2022-11-06,45092.83
4686,23091,Defective Item,2024-06-06,16929.28
4687,151277,Late Delivery,2022-10-22,20336.81
4688,44267,Quality Issue,2023-11-07,85596.0
4689,163243,Damaged Product,2022-01-16,34308.7
4690,53131,Size Issue,2025-02-04,185118.94
4691,134068,Late Delivery,2023-10-06,65062.03
4692,135195,Size Issue,2025-07-19,15255.53
4693,137149,Wrong Product,2025-06-29,95920.65
4694,10257,Defective Item,2024-12-23,26196.97
4695,194981,Size Issue,2022-12-25,63186.11
4696,17710,Damaged Product,2022-05-11,218638.45
4697,131943,Late Delivery,2024-10-19,8641.28
4698,118272,Late Delivery,2025-07-15,34287.22
4699,32951,Defective Item,2024-05-27,19611.97
4700,37512,Defective Item,2023-12-13,137429.01
4701,2634,Quality Issue,2022-10-02,62451.56
4702,83160,Size Issue,2024-04-07,51184.47
4703,105998,Quality Issue,2025-12-21,32995.66
4704,121030,Changed Mind,2023-10-18,35313.11
4705,166385,Defective Item,2025-01-18,26314.65
4706,129736,Wrong Product,2024-03-27,217971.24
4707,118111,Changed Mind,2025-02-27,4759.49
4708,156398,Defective Item,2023-08-12,46068.36
4709,182109,Damaged Product,2025-05-13,36045.62
4710,126187,Wrong Product,2025-06-26,39058.35
4711,61376,Quality Issue,2025-08-14,170178.88
4712,56145,Late Delivery,2023-08-17,18167.23
4713,178248,Defective Item,2022-09-16,7949.53
4714,102880,Defective Item,2024-02-04,44735.45
4715,172988,Wrong Product,2024-05-16,0.0
4716,84072,Defective Item,2022-05-26,2398.75
4717,195223,Damaged Product,2023-06-14,79787.91
4718,26181,Damaged Product,2025-03-15,3541.68
4719,141425,Quality Issue,2025-10-17,161375.76
4720,62808,Size Issue,2023-09-15,6084.03
4721,72155,Wrong Product,2023-10-12,19621.71
4722,14424,Quality Issue,2022-01-31,107835.38
4723,121698,Size Issue,2022-06-02,13992.62
4724,46733,Wrong Product,2024-02-20,267205.33
4725,11200,Size Issue,2024-10-06,33659.37
4726,187265,Size Issue,2024-09-12,39051.28
4727,12845,,2022-02-07,72625.3
4728,6997,Damaged Product,2025-03-13,31514.3
4729,5867,Size Issue,2024-08-19,17541.0
4730,140543,Defective Item,2024-08-03,6007.88
4731,92981,Late Delivery,2023-11-18,23475.67
4732,19490,Changed Mind,2024-04-13,16293.9
4733,84380,Wrong Product,2024-09-27,84356.54
4734,48575,Size Issue,2025-09-12,206900.37
4735,105632,Wrong Product,2023-06-19,155287.91
4736,171163,Defective Item,2023-02-19,35396.09
4737,69537,Late Delivery,2025-07-24,77310.92
4738,117588,Defective Item,2022-10-10,112328.74
4739,117026,Quality Issue,2022-07-08,72039.73
4740,1041,Defective Item,2025-11-21,83857.99
4741,145332,,2024-01-23,190552.3
4742,150237,Damaged Product,2025-05-21,4237.95
4743,30335,Damaged Product,2025-05-15,80197.21
4744,161536,Damaged Product,2025-10-01,22883.11
4745,27856,Late Delivery,2024-08-06,35095.23
4746,142870,Quality Issue,2025-08-03,172392.78
4747,141058,Defective Item,2024-10-31,100147.47
4748,68103,Late Delivery,2022-10-12,57499.81
4749,174739,Wrong Product,2025-04-17,5332.23
4750,139435,Changed Mind,2024-09-27,36384.39
4751,90513,Changed Mind,2024-12-17,9648.26
4752,31839,Damaged Product,2022-05-01,25342.55
4753,148181,Late Delivery,2024-05-21,45352.28
4754,28511,Late Delivery,2023-07-25,26246.29
4755,30727,Late Delivery,2024-02-07,57430.87
4756,131512,Wrong Product,2025-01-21,43607.03
4757,9787,Size Issue,2024-03-02,28470.81
4758,172118,Size Issue,2025-09-09,8054.51
4759,13362,Wrong Product,2022-05-30,215333.67
4760,50715,Changed Mind,2025-06-23,161992.19
4761,1551,Defective Item,2022-08-18,54252.29
4762,152231,Late Delivery,2025-09-11,0.0
4763,5638,Changed Mind,2024-12-09,5313.49
4764,169778,Damaged Product,2025-08-02,49289.17
4765,165430,Wrong Product,2022-03-27,87789.51
4766,101406,Damaged Product,2024-11-14,79453.01
4767,24383,Wrong Product,2022-11-26,67488.67
4768,143976,Quality Issue,2024-08-11,54212.55
4769,126007,Wrong Product,2023-11-08,52771.81
4770,47958,Damaged Product,2024-10-31,140757.89
4771,72050,Wrong Product,2023-03-18,6233.23
4772,30595,Quality Issue,2024-05-15,21386.79
4773,73088,Damaged Product,2022-05-26,160490.2
4774,15921,Quality Issue,2022-09-17,11782.84
4775,31926,Wrong Product,2025-11-16,124676.96
4776,134864,Changed Mind,2022-01-22,21985.37
4777,153029,Damaged Product,2022-08-13,83434.95
4778,49393,Late Delivery,2023-05-27,40818.87
4779,184254,Quality Issue,2024-08-06,117379.26
4780,3886,Wrong Product,2024-08-13,106855.97
4781,157757,Wrong Product,2025-11-23,33762.31
4782,33870,Defective Item,2025-07-06,9121.16
4783,168813,Damaged Product,2023-12-28,35873.62
4784,37610,Size Issue,2024-08-14,189467.28
4785,49008,Damaged Product,2025-09-10,117675.27
4786,107262,Wrong Product,2025-05-15,16508.43
4787,31814,Late Delivery,2023-07-16,53221.8
4788,78802,Wrong Product,2023-09-20,95480.58
4789,163249,Quality Issue,2023-03-08,8059.85
4790,52886,Size Issue,2023-08-13,20613.39
4791,100250,Changed Mind,2022-02-05,160527.03
4792,65098,Size Issue,2022-02-26,56233.45
4793,28908,Defective Item,2023-06-08,165820.23
4794,177007,Late Delivery,2025-12-14,82354.92
4795,165491,Late Delivery,2022-02-08,13486.19
4796,189144,Changed Mind,2025-01-04,19983.81
4797,93088,Size Issue,2022-05-03,33350.8
4798,54904,Damaged Product,2025-10-11,57067.11
4799,95479,Size Issue,2022-08-03,7514.61
4800,103058,Damaged Product,2023-04-01,57285.07
4801,93328,Defective Item,2024-11-23,5668.97
4802,147608,Size Issue,2025-02-18,211183.12
4803,117945,Late Delivery,2024-07-07,48428.18
4804,101675,Wrong Product,2032-01-01,51035.41
4805,91113,Size Issue,2023-12-26,189241.26
4806,71294,Quality Issue,2024-01-27,109315.21
4807,86720,Defective Item,2023-06-29,2501.87
4808,147702,Changed Mind,2022-10-08,30473.29
4809,56446,Damaged Product,2023-08-28,52560.02
4810,135084,Changed Mind,2024-04-17,191144.62
4811,141024,Defective Item,2024-08-27,73949.36
4812,36076,Damaged Product,2024-02-23,54805.26
4813,127867,Wrong Product,2022-01-25,284412.35
4814,127858,Damaged Product,2025-03-08,389.49
4815,54229,Changed Mind,2024-05-04,136085.52
4816,129036,Damaged Product,2022-09-20,123261.25
4817,98439,Late Delivery,2022-04-25,67889.71
4818,61429,Late Delivery,2023-03-09,74554.0
4819,188649,Wrong Product,2025-01-16,158094.72
4820,172058,Size Issue,2022-11-12,126072.05
4821,83879,Defective Item,2022-12-04,4565.22
4822,5738,Size Issue,2024-11-06,29235.15
4823,31866,Damaged Product,2022-09-18,101690.96
4824,77393,Size Issue,2025-03-07,6443.46
4825,18919,,2025-09-30,173418.19
4826,42254,Changed Mind,2023-06-07,152985.64
4827,136993,Changed Mind,2024-08-06,27804.87
4828,113670,Quality Issue,2025-05-31,3474.39
4829,27887,,2024-08-25,74027.98
4830,65664,Late Delivery,2024-03-21,46788.44
4831,118983,Late Delivery,2024-11-13,243980.24
4832,47580,Defective Item,2023-12-16,105821.08
4833,74356,Changed Mind,2022-05-03,6225.32
4834,87555,Late Delivery,2023-03-22,73202.14
4835,58393,Late Delivery,2024-01-25,120388.84
4836,121777,Defective Item,2025-09-04,51070.45
4837,55192,Late Delivery,2025-12-09,58364.0
4838,59550,Defective Item,2024-03-04,2364.98
4839,79813,Quality Issue,2025-02-16,8397.87
4840,62889,Damaged Product,2022-06-21,245502.0
4841,184897,Late Delivery,2023-06-18,66983.31
4842,167195,Changed Mind,2025-11-09,69757.74
4843,11130,Changed Mind,2025-09-07,59056.84
4844,172260,Changed Mind,2022-10-13,125932.66
4845,67829,Damaged Product,2025-04-27,29410.99
4846,15159,Defective Item,2023-07-05,123403.36
4847,60512,Defective Item,2025-12-18,106673.67
4848,125575,Size Issue,2023-04-06,26165.72
4849,122634,Changed Mind,2022-09-14,136959.07
4850,79858,Damaged Product,2022-04-13,58177.48
4851,189157,Size Issue,2024-11-08,105096.22
4852,197794,Changed Mind,2024-02-24,49491.6
4853,90500,Size Issue,2022-08-01,169544.58
4854,98578,Size Issue,2023-03-12,9171.64
4855,92451,Damaged Product,2025-08-24,49198.01
4856,65040,Defective Item,2025-05-27,62306.25
4857,184986,Damaged Product,2023-05-12,8073.45
4858,100363,Damaged Product,2024-09-26,125508.35
4859,48810,Damaged Product,2025-02-16,30361.63
4860,79694,Wrong Product,2023-03-27,24286.85
4861,18055,Defective Item,2025-04-09,140027.56
4862,33825,Damaged Product,2025-07-30,115327.85
4863,49962,Late Delivery,2024-04-18,108781.79
4864,39403,Changed Mind,2023-11-12,99193.7
4865,129191,Quality Issue,2025-07-14,24781.28
4866,171925,Quality Issue,2022-09-05,45911.23
4867,50147,Wrong Product,2022-10-29,23435.81
4868,136581,Wrong Product,2023-10-06,46003.0
4869,60196,Damaged Product,2025-02-14,62900.0
4870,87712,Late Delivery,2022-09-07,26179.5
4871,142259,Size Issue,2024-10-27,32496.81
4872,101556,Size Issue,2023-10-24,15771.88
4873,24197,Quality Issue,2023-01-09,1309.97
4874,90029,Size Issue,2025-04-07,250720.92
4875,147461,Defective Item,2025-09-13,139360.55
4876,159778,Damaged Product,2025-08-26,35411.84
4877,194221,Changed Mind,2024-01-08,47720.4
4878,119924,Size Issue,2022-08-30,134874.17
4879,185900,Changed Mind,2025-02-25,141231.18
4880,75968,Changed Mind,2022-10-03,69130.21
4881,13845,Quality Issue,2023-06-04,59178.73
4882,120695,Quality Issue,2023-10-05,112204.86
4883,71005,Defective Item,2025-09-02,39935.07
4884,86621,Wrong Product,2022-12-30,412.36
4885,81916,Defective Item,2025-05-06,131206.96
4886,65041,Late Delivery,2022-07-08,138639.49
4887,40281,Size Issue,2024-02-10,163806.27
4888,53370,Quality Issue,2023-09-23,37531.87
4889,176034,Changed Mind,2025-01-29,130825.88
4890,26899,Late Delivery,2023-07-17,1771.26
4891,186813,Wrong Product,2023-12-20,6525.37
4892,24259,Wrong Product,2022-07-28,106663.36
4893,74902,Wrong Product,2023-04-18,3958.64
4894,108481,Defective Item,2025-01-11,21223.79
4895,65498,Changed Mind,2022-12-26,85242.52
4896,139359,Late Delivery,2025-01-09,29113.22
4897,151415,Late Delivery,2025-02-17,52821.57
4898,64038,Quality Issue,2023-10-18,76495.5
4899,138017,Changed Mind,2022-04-09,77799.22
4900,90491,Defective Item,2025-05-27,28282.56
4901,74174,Quality Issue,2023-05-12,43735.54
4902,16701,Quality Issue,2023-10-15,101354.09
4903,45289,Size Issue,2025-08-23,80252.11
4904,52053,Damaged Product,2025-06-28,25947.95
4905,198539,Defective Item,2022-03-20,103090.67
4906,108041,,2023-05-25,32810.65
4907,23466,Defective Item,2022-02-23,57144.03
4908,82828,,2023-05-24,259273.39
4909,29122,Size Issue,2024-12-29,159326.22
4910,154975,Late Delivery,2023-07-12,85918.28
4911,114960,Defective Item,2025-10-14,16583.72
4912,195719,Changed Mind,2025-09-28,81384.83
4913,110076,Size Issue,2024-06-03,17475.96
4914,10064,Late Delivery,2024-05-20,4630.43
4915,31080,Size Issue,2023-08-16,270.9
4916,27262,Quality Issue,2023-04-12,88410.72
4917,170290,Size Issue,2025-11-28,86235.01
4918,14929,Size Issue,2022-09-04,35537.74
4919,186879,Defective Item,2022-08-02,1408.14
4920,133451,Wrong Product,2022-09-27,169134.24
4921,198894,Changed Mind,2023-03-26,5497.4
4922,155646,Quality Issue,2022-02-17,80815.99
4923,35135,Wrong Product,2022-09-23,176645.89
4924,8209,Late Delivery,2023-04-13,30395.17
4925,87901,Late Delivery,2023-04-04,7572.65
4926,80662,Changed Mind,2022-01-25,108800.9
4927,42007,Changed Mind,2023-03-17,52641.06
4928,26828,Quality Issue,2024-12-12,141626.19
4929,7487,Late Delivery,2025-08-12,36395.13
4930,141402,Wrong Product,2024-02-09,66853.64
4931,11349,Size Issue,2023-02-17,35069.7
4932,125097,Wrong Product,2025-03-04,35637.93
4933,39785,Changed Mind,2024-09-01,255945.27
4934,152856,Damaged Product,2024-11-16,49355.39
4935,98086,Damaged Product,2022-12-04,28865.35
4936,30995,Quality Issue,2022-09-16,15235.55
4937,47937,Late Delivery,2025-03-25,32197.04
4938,91662,Changed Mind,2024-09-08,101232.12
4939,97603,Wrong Product,2025-06-22,23724.69
4940,140484,Damaged Product,2022-06-08,15723.46
4941,158842,Changed Mind,2023-01-29,1410.44
4942,80927,,2023-10-14,230679.13
4943,159606,Changed Mind,2025-03-16,127339.23
4944,79714,Damaged Product,2025-02-11,22754.57
4945,191641,Damaged Product,2023-04-27,116236.46
4946,176859,Changed Mind,2023-06-01,142758.78
4947,188461,Changed Mind,2025-04-08,12741.89
4948,78998,Late Delivery,2023-04-05,174011.02
4949,138128,Size Issue,2025-07-23,131101.24
4950,165607,Quality Issue,2025-02-13,16059.83
4951,171090,Late Delivery,2026-01-22,66710.47
4952,196450,Late Delivery,2022-12-17,7206.28
4953,179994,Late Delivery,2023-04-16,103009.23
4954,167050,Defective Item,2022-09-04,7066.13
4955,134148,Late Delivery,2025-06-03,227919.18
4956,34021,Late Delivery,2025-03-17,37762.93
4957,113931,Changed Mind,2025-08-25,3916.23
4958,120569,Size Issue,2025-01-18,166790.13
4959,177808,Damaged Product,2023-05-29,2894.12
4960,54964,Size Issue,2024-02-08,137844.66
4961,110535,Wrong Product,2025-11-20,44313.2
4962,77778,Defective Item,2024-05-03,34631.29
4963,49433,Size Issue,2025-01-28,80898.29
4964,158462,Wrong Product,2022-12-25,156198.04
4965,122450,Wrong Product,2023-10-30,12513.38
4966,39780,Quality Issue,2024-12-09,10902.89
4967,122793,Wrong Product,2025-12-17,18889.66
4968,103133,Wrong Product,2023-11-21,20723.29
4969,88879,Damaged Product,2025-10-26,20237.98
4970,78474,Size Issue,2023-07-31,97508.11
4971,79596,Damaged Product,2022-03-26,11140.33
4972,92287,Wrong Product,2024-08-26,245132.4
4973,1028,Quality Issue,2025-02-18,88007.11
4974,157105,Quality Issue,2023-07-20,29620.37
4975,26622,Size Issue,2025-11-22,49092.82
4976,119161,Size Issue,2024-09-19,26806.1
4977,15414,Defective Item,2023-08-05,17702.28
4978,49387,Size Issue,2022-08-30,44959.69
4979,110167,Size Issue,2025-11-12,64526.69
4980,174445,Changed Mind,2024-11-09,188641.31
4981,53559,Wrong Product,2023-03-28,28216.99
4982,36746,Defective Item,2024-05-10,59030.6
4983,84682,Quality Issue,2024-09-03,19607.23
4984,194712,Quality Issue,2024-12-03,86137.96
4985,188990,Late Delivery,2025-03-10,98816.8
4986,3897,Size Issue,2022-05-12,150661.11
4987,192169,Defective Item,2023-04-15,37616.36
4988,169526,Defective Item,2025-06-16,43213.4
4989,192655,Quality Issue,2022-09-23,27526.63
4990,22699,Late Delivery,2023-02-17,2595.72
4991,193089,Defective Item,2024-10-28,0.0
4992,10327,Changed Mind,2023-12-30,4757.88
4993,57364,Size Issue,2022-05-15,34715.16
4994,97852,,2023-01-06,19652.1
4995,113491,Late Delivery,2024-10-31,8329.97
4996,170109,Quality Issue,2022-04-13,14698.39
4997,29901,Size Issue,2023-12-15,100661.67
4998,20387,Quality Issue,2022-03-25,149478.81
4999,83445,,2025-05-06,25487.22
5000,172254,Size Issue,2023-11-04,245449.82
5001,75455,Changed Mind,2022-02-25,82187.91
5002,38930,Changed Mind,2022-12-10,125931.9
5003,146814,Size Issue,2023-02-19,40222.62
5004,137312,Damaged Product,2024-12-21,16673.58
5005,167844,Late Delivery,2024-06-17,89952.94
5006,55375,Damaged Product,2024-10-10,24600.58
5007,116685,Wrong Product,2023-05-16,84361.11
5008,16387,Wrong Product,2024-07-19,16050.48
5009,46284,Defective Item,2023-09-27,124646.08
5010,142276,Defective Item,2025-11-21,8588.59
5011,178795,Late Delivery,2025-08-08,6508.56
5012,119843,Size Issue,2023-11-10,103056.63
5013,64114,Damaged Product,2025-05-11,4415.21
5014,127443,Changed Mind,2022-04-23,-23420.84
5015,155699,Defective Item,2025-03-13,26389.78
5016,132379,Late Delivery,2022-09-15,52837.66
5017,41792,Size Issue,2025-05-12,96547.8
5018,175961,Damaged Product,2032-01-01,20212.81
5019,162170,Defective Item,2025-05-21,64332.76
5020,153600,Quality Issue,2023-01-24,156043.5
5021,197828,Late Delivery,2023-03-26,353319.21
5022,132530,Damaged Product,2023-02-13,205514.19
5023,121103,Defective Item,2025-07-24,53506.6
5024,67484,Damaged Product,2022-08-20,30690.37
5025,163781,Changed Mind,2025-11-13,86170.04
5026,44016,Size Issue,2026-01-21,70354.64
5027,58579,Wrong Product,2024-08-09,141130.66
5028,26590,Late Delivery,2023-11-03,32769.74
5029,7256,Changed Mind,2025-07-25,79448.86
5030,96122,,2025-06-17,7541.95
5031,170168,Late Delivery,2025-04-08,35110.83
5032,69992,Quality Issue,2025-03-09,109908.52
5033,182235,Wrong Product,2022-08-02,44965.8
5034,63123,Quality Issue,2022-11-13,3461.95
5035,50359,Changed Mind,2025-08-04,52557.16
5036,157802,Damaged Product,2022-11-16,18443.09
5037,128352,Late Delivery,2024-06-23,181711.51499999998
5038,96903,Damaged Product,2022-04-22,80381.31
5039,10749,Damaged Product,2024-03-24,124282.24
5040,92454,Quality Issue,2024-08-24,10487.96
5041,81517,Damaged Product,2023-07-10,95143.93
5042,71210,Wrong Product,2023-10-04,47297.96
5043,187525,Damaged Product,2025-07-28,77987.56
5044,84769,Wrong Product,2022-08-16,73357.37
5045,144326,Changed Mind,2025-08-22,20596.18
5046,118928,Quality Issue,2025-06-12,137732.72
5047,107668,Changed Mind,2023-08-02,8548.43
5048,1889,Defective Item,2023-07-01,23859.33
5049,44082,Quality Issue,2022-11-29,68719.96
5050,46942,Size Issue,2025-01-26,34881.44
5051,114310,Damaged Product,2025-12-24,93153.51
5052,115039,Changed Mind,2023-09-04,99966.95
5053,166554,Late Delivery,2024-06-28,32482.97
5054,90403,Changed Mind,2023-12-17,33734.8
5055,198326,Quality Issue,2022-03-16,49634.25
5056,191270,Wrong Product,2023-05-23,82077.94
5057,6383,Quality Issue,2023-11-13,11896.98
5058,17859,Size Issue,2025-09-19,31866.59
5059,136911,Damaged Product,2022-04-24,25367.62
5060,41218,Quality Issue,2025-11-03,97158.67
5061,80578,Wrong Product,2023-12-17,279527.42
5062,11053,Wrong Product,2024-08-28,161701.77
5063,194681,Damaged Product,2023-06-24,41830.79
5064,95950,Quality Issue,2025-06-22,30708.06
5065,68506,Changed Mind,2023-02-11,38314.01
5066,129048,Defective Item,2025-11-04,69918.51
5067,105840,Damaged Product,2026-01-10,48625.48
5068,85086,Late Delivery,2023-02-13,23311.66
5069,15756,Size Issue,2024-08-03,38009.14
5070,38319,Changed Mind,2024-11-21,119992.56
5071,124690,Size Issue,2025-01-27,65327.64
5072,115811,Changed Mind,2023-09-12,35685.73
5073,82673,Changed Mind,2025-12-09,34747.03
5074,124392,Changed Mind,2024-04-30,32459.09
5075,102577,Wrong Product,2024-01-06,900.28
5076,53322,Size Issue,2025-03-08,161195.31
5077,166872,Wrong Product,2025-06-05,27216.61
5078,79788,Defective Item,2024-03-25,42483.09
5079,162727,Quality Issue,2023-03-04,26145.25
